id,degree,name
2632,20,INERTIA/
2834,20,"KLINE, MR."
2836,20,KNAVE
2848,20,"KNUTZ, CINDY"
2890,20,"KREIGER, SIMON"
2906,20,"KRYPT, DR."
2967,20,JARDINE
3180,20,LICH
3246,20,"LOMENZO, NICOLE"
3333,20,MADAME HYDRA VI
3417,20,MANAT
3429,20,MANIPULATOR/
3446,20,MARAUDER
3484,20,"MARTINEZ, LINETTE"
3711,20,"MOBIUS, DR."
3759,20,MOONGLOW/
3847,20,MURDER
3875,20,"NACHT, HERR"
4056,20,OLAR
4062,20,OMEGA
4120,20,P'KAR
4166,20,"PARSONS, DR. DEREK"
4367,20,PROFESSOR XAVIER 201
4430,20,Q'WAKE/QUAKE
4433,20,QNAX
4445,20,"QUAYLE, DAN"
4490,20,"RAKIM, SEN. KAMAL"
4594,20,RED QUEEN
4799,20,S'LAR
4806,20,SABRETOOTH | MUTANT 
4847,20,SANGUINE
4857,20,SARDAN
4887,20,SCANNER/SKERA
4939,20,SCRIER II/S. CRIER
4953,20,SEEKER/TARM
5022,20,SHANZAR
5063,20,SHINAR
5084,20,SHREW/MARILYN MAYCRO
5092,20,SIBERCAT/
5117,20,SILVER FOX II/ZORA D
5132,20,"SIMON, FELIX"
5142,20,SINTARIIS
5143,20,SIR
5209,20,"SMALLWOOD, DAN"
5254,20,SOCRATES SOCK
5266,20,"SOMMERS, APRIL"
5276,20,SOUL-EATER
5283,20,"SPAR, DR. KATHERINE "
5404,20,STECK'EE
5406,20,"STEED, MR."
5479,20,STRANGLER
5584,20,SYNRAITH
5593,20,T-RAY/WADE WILSON
5645,20,TARTARUS
5711,20,THERMITE/
5733,20,"THOMPSON, HARRISON"
5735,20,"THOMPSON, ROSIE"
5746,20,"THORPE, GAVIN"
5783,20,TIMBERIUS II
5929,20,U-GO GIRL/EDIE
6001,20,VANIUM
6055,20,VIPER/JORDON DIXON
6116,20,WALLOP/WALTER DESTIN
6124,20,WANDERER
6156,20,"WATERS, SETH"
6170,20,WAYOPEX
6232,20,WIBBOW
6243,20,WILD CHILD | MUTANT 
6345,20,"WYNDHAM, LUCAS"
6349,20,X THE UNKNOWABLE
6370,20,"YEAGER, CALLIE"
6412,20,"ZAPPER, DAN"
6419,20,ZAWADI
92,19,"ALVAREZ, CARLY"
224,19,ARMS MERCHANT/ANDREA
315,19,"BADALINO, LT. MICHAE"
364,19,BARRACUDA/
482,19,BIANDU
517,19,BLACK KING/SEBASTIAN
562,19,BLACKWING II/
904,19,"CARMODY, MARY"
941,19,CAT KING
965,19,CEREBRO MARK XIII | 
1040,19,CHINOOK
1133,19,COMANCHE
1136,19,COMET MAN/DR. STEPHE
1199,19,"COURTNEY, DELPHINE"
1215,19,"CREED, GRAYDON | MUT"
1285,19,CYBERTOOTH/YEN HSIEH
1342,19,"DANVILLE, SEN. OWEN"
1353,19,DARGIL
1360,19,DARK MASTER
1443,19,DELUGE
1453,19,DEMONSTAFF
1515,19,"DILLON, ANITA"
1517,19,"DILLON, JONATHAN"
1583,19,DR. DOOM CLONE/VICTO
1639,19,DREADNAUGHT
1645,19,DROMEDAN
1671,19,"DWORMAN, JIM"
1682,19,ECSTACY/MME. RENE DE
1720,19,ELEJEA
1725,19,"ELLENTHORPE, MARIAH"
1823,19,FANTASIA
1935,19,FLYING DUTCHMAN
2143,19,GLADIATRIX
2299,19,HAAG
2341,19,HARDBALL
2360,19,HARQUIS TEY
2455,19,"HESSLER, WOLFGANG"
2564,19,HUMP/
2567,19,HUNGER
2647,19,INTEGER
2654,19,IREZUMI/
2663,19,IRON MAIDEN II/
2721,19,"KARIM, MERYET"
2755,19,"KEL, JANOTH"
2771,19,KHADIJAH
2786,19,KIKO
2804,19,KING (OF THE SEWER P
2858,19,"KONIEV, DMITRI"
2859,19,"KONIEV, IRINI"
2860,19,"KONIEV, MRS."
2955,19,JAMEEL
2984,19,"JEFFRIES, MAGGIE "
3044,19,JORRO
3214,19,LLAN
3304,19,"LYNN, NORMA"
3427,19,"MANH, COY TRANH"
3510,19,MASTER LINK/WILLIS H
3570,19,"MCKENNA-DRAKE, MARLE"
3590,19,MECHADOOM
3638,19,"MESSENGER, TOBIAS"
3701,19,MISSING LINK II/RAY 
3703,19,MIST MISTRESS
3776,19,MORG
3831,19,"MUELLER, AMANDA"
4073,19,OPSIDIAN/
4096,19,OTHER
4222,19,PHAE-DOR
4236,19,PHINEAS
4296,19,"POMEROY, SYLVIA"
4355,19,PRINCESS ZAFINA
4387,19,PSI-BORG/
4480,19,RAGAR
4522,19,RANGER I/
4592,19,RED GUARDIAN IV
4597,19,RED RONIN
4598,19,RED SHIFT
4689,19,RIOT II/
4835,19,SANCTITY/TANYA TRASK
4937,19,SCRIER
4962,19,"SENNET, PAMELA"
4984,19,SETH III
5094,19,SICKLE
5372,19,"STANDISH, GEN."
5421,19,"STEPHANAPOULUS, COSM"
5431,19,"STEVENS, MILO"
5493,19,STRONGHOLD/
5536,19,SUNFIRE/SHIRO YASHID
5550,19,SUPER-NOVA
5618,19,TALO
5702,19,"THAN, VELENA"
5734,19,"THOMPSON, JESSICA JE"
5848,19,TRAPPER/VOLA
5893,19,"TULLY, DEREK"
5927,19,TYRUS
5966,19,UPLINK/HECTOR FUENTE
5985,19,VALERIA
6048,19,VINCENTE/
6057,19,VIRA
6064,19,VISARA
6076,19,VOICE
6131,19,WARBOW/
6171,19,WEAK LINK/ERNIE MILL
6189,19,WENDIGO II/GEORGES B
6217,19,WHITE RABBIT
6338,19,WRAP
6346,19,WYNTER
6361,19,XYOSS
6392,19,YOVA
6433,19,ZEY-ROGG
49,18,AGENT AXIS/
98,18,AMERICAN EAGLE II/JA
118,18,"ANDERS, JOSHUA RICHI"
162,18,"ANTOINETTE, MARIE"
163,18,ANTORO
237,18,"ASBERY, SHAMARI"
377,18,BASILISK/BASIL ELKS
408,18,"BEAUMONT, SPENCER"
412,18,"BECKFORD, NOEL"
431,18,"BELGRADE, DR. HORATI"
451,18,"BENWAY, DR."
502,18,BITMAP/
580,18,"BLAZE, CRAIG"
581,18,"BLAZE, EMMA"
616,18,BLOODWRAITH/SEAN DOL
727,18,BROTHER ROYAL
838,18,CALLISTO | MUTANT X-
866,18,CAPTAIN BARRACUDA
899,18,"CARLISLE, MELISSA BO"
914,18,CARRION
962,18,CEREBRITE BETA
1006,18,CHAOS/DANIEL DASH
1058,18,"CIRE, EZRA"
1114,18,"COLE, PRISCILLA"
1243,18,"CROSS, JASON"
1254,18,CROWLEY
1264,18,CRUX/CRISTAL LEMIUEX
1302,18,CYTTORAK
1384,18,DE LA COURTE
1430,18,"DELACORTE, ARTHUR"
1459,18,"DEPAUL, SHIELD SPECI"
1561,18,DONYELL
1580,18,DR. BONG
1640,18,DREAM QUEEN
1707,18,"EL GIBAR, ACHMED"
1761,18,ERISHKIGEL
1788,18,EXECUTIONER III/BRUT
1791,18,"EXETER, LT."
1838,18,FEAR EATER/KKALLAKKU
1870,18,FIN/PETER NOBLE
1917,18,FLASH/BARRY ALLEN/BU
1946,18,"FONG, LI"
1980,18,"FRANKLIN, JEREMY"
2005,18,"FUANARO, RENEE"
2113,18,"GERASI, JOEY"
2130,18,GIGANTUS
2146,18,"GLEASON, KAREN"
2219,18,GREEN GOBLIN III/BAR
2236,18,GREY KING/ADDISON FA
2410,18,HEADHUNTER/
2436,18,HELLSCOUT/KENNETH TE
2442,18,"HENCKEL, MARIA"
2444,18,"HENDERSON, CAROL"
2489,18,HOARFEN
2513,18,HOLLYWOOD
2599,18,I.Q./ISHMAEL QUESTOR
2606,18,"ICHIHARA, SHIGERU"
2682,18,IVORY/
2684,18,IZANAMI II
2783,18,KID COLT II/ELRIC FR
2796,18,KILLOBYTE
2830,18,"KLEINFELDT, LORNA"
2846,18,KNOCKABOUT/
2907,18,"KRYZEWSKI, LEONARD M"
2979,18,JAVITZ
3016,18,"JONES, ANDY"
3022,18,"JONES, DRUCILLA"
3027,18,"JONES, KATIE"
3033,18,"JONES, PHILLIP"
3096,18,LANDSLIDE II/LEE BRO
3115,18,"LATHAM, JORGE"
3199,18,"LIPTON, LAURA"
3339,18,MADAME MASQUE VI
3346,18,"MADDEN, CHET"
3378,18,MAINFRAME/IAN WAJLER
3463,18,"MARLES, DR. THOMAS"
3488,18,"MARTS, MR."
3491,18,MARVEL BOY III/ROBER
3628,18,MERCURY III/
3674,18,MINDSINGER/GREGOR
3725,18,MOLE MAN | MUTANT X-
3731,18,MONDO
3816,18,MR. LUCK II/PHILIP G
3844,18,"MUNROE, N'DARE"
3867,18,MYSTERIUM/DR. JOSEPH
3869,18,MYSTIQUE | MUTANT X-
3908,18,NECROMANCER/DR. STEP
3957,18,NIGHTHAWK III/NEAL
4026,18,"O'CONNELL, TARYN"
4046,18,"OGADA, DR."
4057,18,OLD WOMAN
4060,18,"OLSEN, JIMMY"
4332,18,"PRAZNIKI, SYLVIA"
4394,18,PSYKLOP
4419,18,"PURL, DR. NOAH"
4533,18,RAPTURE/SISTER JOY
4618,18,"REINMAN, PAULA"
4873,18,"SAUNDERS, DABNEY"
5104,18,SIINGARD
5156,18,SISTER SALVATION
5179,18,SKYMAX/SK'YM'X/JAMES
5194,18,SLICE/
5224,18,"SMITH, JOE"
5229,18,"SMITH, WANDA JO BIAL"
5230,18,"SMITHSON, T.B."
5349,18,"ST. HUBBINS, SARI"
5407,18,STEEL COLLAR
5432,18,"STEWART, MACKINLEY"
5433,18,"STEWART, MADDIE"
5435,18,"STEWART, TINA"
5495,18,"STROUD, SIMON"
5671,18,TEN-THIRTIFOR
5779,18,TILDA
5831,18,TORO II/BENITO SERRA
6007,18,"VAUGHAN, GAYLE"
6014,18,VEEG
6047,18,"VINCENT, DANNY"
6054,18,VIOLENCE/
6071,18,VIXEN
6120,18,"WALSH, LYNN"
6123,18,"WALTERS, SHERIFF MOR"
6128,18,WAR/ABRAHAM LINCOLN 
6134,18,WARFIST
6397,18,"YUAN, BILLY"
6409,18,ZANIAC II/THUG THATC
6415,18,ZARATHOS
6416,18,ZARATHUSTRA
6461,18,HIGH OVERLORD
36,17,ADVENT/KYLE GROBE
48,17,"AGEE, REBECCA"
51,17,AGENT-X/
63,17,AIR-WALKER/GABRIEL L
87,17,ALISTRO
136,17,ANGEL III/HALLOWAY
158,17,ANTI-PHOENIX
219,17,ARMAGEDDON MAN
250,17,"ASTER, LUCIAN"
261,17,"ATKINSON, MAJ. EDMON"
296,17,"AYALA, AWILDA"
298,17,"AYALA, MRS."
301,17,AZAZEL
316,17,"BAILEY, GAILYN"
317,17,"BAILEY, JOEY"
362,17,BARON ZEBEK
391,17,"BAXTER, ABIGAIL"
470,17,BERYL
494,17,BIOHAZARD II/FLETCHE
509,17,BLACK CRANE/
586,17,BLINDSIDE II/BOBBI C
622,17,BLUDGEON/
742,17,"BRUKNER, ILANEY"
756,17,"BUCHOVITZ, STANLEY &"
773,17,BULWARK/
905,17,"CARMODY, MRS."
935,17,CASSANDRA
961,17,CEREBRITE ALPHA
966,17,CERISE
1027,17,"CHEN, DR."
1093,17,COAL TIGER/T'CHALLA 
1095,17,COBALT II
1256,17,CROWN
1266,17,CUDGEL/
1303,17,D.K./DAVID KALEN
1321,17,"DAHN, FARNOQ"
1329,17,DAMBALLAH II
1364,17,DARK WIND/KENJI OYAM
1472,17,"DEUTSCH, GEN."
1488,17,"DEWITT, KEARSON"
1534,17,DOC
1627,17,DRAGONWING/
1825,17,FARAHD
1924,17,FLINCH/
1927,17,FLO
2032,17,GALADRIEL
2053,17,"GANCE, TABITHA TABBY"
2058,17,GANTRY
2160,17,GODSTALKER
2336,17,"HANRAHY, JIM"
2478,17,"HINKLEY, ADMIRAL"
2542,17,"HU, DR."
2545,17,"HUDSON, JAMES | MUTA"
2563,17,HUMBUG/PROF. B. MITT
2565,17,HUMUS SAPIEN
2677,17,"ISLEY, LYNN"
2711,17,KANDRA
2768,17,"KETCH, BARBARA"
2790,17,"KILLBURN, MACK"
2803,17,"KINE, BENEDICT"
2822,17,"KITCHENER, CHIEF INS"
2837,17,KNICK KNACK
2862,17,"KOPPISCH, DR. ERIC"
2867,17,"KOSINSKI, HARLEY"
2969,17,JARELLA
2977,17,JAVELIN/DARIN
2998,17,JET-BLACK/
3018,17,"JONES, AUGUSTINE"
3050,17,JOUST
3182,17,LIFELINE/DEACON
3236,17,LOCOMOTIVE BREATH/LA
3301,17,LURKING UNKNOWN
3416,17,MANACLE/
3482,17,"MARTINEZ, CARMELLO"
3589,17,MEATMARKET
3702,17,MIST
3706,17,MISTY/VINCENTE
3708,17,MO
3728,17,"MOLLE, DR."
3964,17,NIGHTWIND/
3971,17,NINJA/
4006,17,NOY
4038,17,OBLITERATOR [ELDER]
4051,17,OGUR
4068,17,OMORO
4076,17,ORBIT
4100,17,OUIJA/
4126,17,PAI
4269,17,PISTON/ANDREI SEMYAN
4334,17,PREECHA
4381,17,"PROUST, PAUL"
4437,17,QUARRY
4486,17,RAINBOW
4505,17,"RAMIREZ, MARTA"
4506,17,"RAMIREZ, ROSA"
4523,17,RANGER II
4636,17,REVENANT/
4640,17,REXEL TOIVEN
4680,17,RINGLEADER
4869,17,SATELLITE
4874,17,"SAUNDERS, KRISTINE"
4893,17,SCARECROW II
4913,17,"SCICLUNA, MICHELE"
4915,17,SCINTILLA
4996,17,SHADES
5078,17,SHORT CIRCUIT/HENRY 
5089,17,SHULK
5098,17,"SIEGEL, DR. AVRAM"
5102,17,SIGN/
5130,17,"SIMMONS, RANDALL"
5160,17,SKADI
5162,17,SKETCH/
5182,17,"SLAG/SLAGHT, DR. THE"
5202,17,SLOTH
5238,17,SNAKE-EYES
5242,17,SNARE
5325,17,SPOILSPORT/
5338,17,SQUID/DONNY CALLAHAN
5384,17,"STAR, JOAN"
5459,17,"STONE, MARGARET"
5628,17,"TANNER, ARCHIE"
5678,17,TENPIN/ALVIN HEALEY
5680,17,TERMINATOR
5687,17,"TERREL, DEBORAH"
5751,17,THRAXON
5752,17,THREADGOLD
5784,17,TIMEBOMB/LOUIS JOUBE
5793,17,"TITAN, TRISH"
5838,17,TOUGH LOVE/
5902,17,TURK II
5981,17,VACUUM
6046,17,"VILLA-LOBOS, GETULIO"
6137,17,WARHAWK III/TOM NAKA
6144,17,"WARREN, MR."
6167,17,WATTS
6255,17,"WILFORD, ETHAN"
6266,17,"WILSON, MERCEDES"
6274,17,"WING, PROFESSOR"
6289,17,WITNESS II/REMY LEBE
6328,17,WORMWOOD
6378,17,YETRIGAR
112,16,"ANAMI, HIROSHI"
194,16,"ARCHER, ULYSSES SAMS"
214,16,ARLISSE
277,16,"AUSTIN, GEN."
303,16,AZIR
344,16,"BANTOCK, LT. OLIVER"
423,16,"BEERE, JASON"
450,16,"BENTON, TERRY"
583,16,BLAZING SKULL/MARK T
679,16,"BRADLEY, HANK"
708,16,"BRICKMAN, GLORIA"
725,16,BROOP
752,16,BRUTUS KLOR
782,16,"BURKE, RICKY"
828,16,"CALDERONE, HANNAH"
855,16,CANNONBALL/SAM GUTHR
969,16,CETHLANN
1034,16,CHI-CHEE
1120,16,"COLLINS, BRADBURY"
1139,16,COMMANDO/M-NELL
1268,16,CUFFS/
1278,16,CUTTER
1336,16,"DANNING, SHEILA"
1483,16,"DEVINE, ANTON"
1548,16,DOMINEX
1660,16,DULB
1715,16,ELATHAN
1783,16,EVILHAWK/DARGIN BOKK
1795,16,EXPEDITER/JOHN WRAIT
1801,16,FAHE
1812,16,"FALLON, RIGBY"
1830,16,"FATE, IAN"
1846,16,FERA
1862,16,"FIELDS, TRACI"
1996,16,FROST
2129,16,GIGANTO
2132,16,"GILBERT, PROFESSOR G"
2182,16,GORGEOUS GEORGE
2188,16,GORNKAI
2252,16,"GRIMM, JAKE"
2385,16,HATE-MONGER IV
2421,16,HEDRON
2429,16,HELL-EYES
2459,16,"HIBBERT, ELLEN"
2521,16,HOPE
2570,16,"HUNT, JERRY"
2583,16,HUSK/PAIGE GUTHRIE |
2590,16,HYENA/HENRY MORTONSO
2611,16,IDUNA
2629,16,INDECH
2739,16,KATAR
2835,16,"KLOSS, BERNARD"
2892,16,"KRIEGHUND, COL."
2895,16,KRIVEN
2926,16,JACK
3039,16,"JONES, WALTER"
3056,16,JUBILEE/JUBILATION L
3160,16,"LETTERMAN, DAVID"
3283,16,"LUCAS, JAMES JR."
3314,16,MAA-GOR
3328,16,"MACTAGGART, JOE"
3337,16,MADAME MASQUE IV
3380,16,MAINSPRING
3393,16,MALEVOLENCE
3420,16,"MANDARIN, JAMES"
3556,16,"MCCAMBRIDGE, MEGAN"
3600,16,MEGATAK
3629,16,MERCY
3683,16,MINOR DOMO
3727,16,MOLGOTHA
3804,16,MR. DOLL/NATHAN DOLL
3915,16,NELIT
3962,16,NIGHTSTICK/
4005,16,NOX
4102,16,OUTRIDER/OCLIN UWIR 
4167,16,"PARTRIDGE, STEVE"
4231,16,PHEMOUS
4297,16,"PONG, WU"
4346,16,PRIMUS II
4349,16,"PRINCE, DIANA"
4448,16,QUEEN OF STAR SWORDS
4575,16,"REAGAN, NANCY"
4624,16,REMIPED
4659,16,RICOCHET/SEN. STEVEN
4700,16,"RIVERS, JERRY"
4730,16,"ROLLINS, MRS."
4821,16,SALLA
4836,16,"SANDERS, DET. NAPOLE"
4867,16,SATANA
4909,16,"SCHOENFELD, ELAINE"
4950,16,"SEBASTIAN, MRS."
5059,16,"SHERMAN, GEN."
5100,16,SIFFROR
5161,16,SKARABROUS
5201,16,"SLOAN, JASON"
5217,16,"SMERDILOVISC, VICTOR"
5275,16,SOUL MAN/FATHER JASO
5362,16,STAINED GLASS SCARLE
5389,16,STARHAWK/STAKAR
5390,16,STARHAWK II/ALETA OG
5482,16,"STRIKER, SAM"
5490,16,"STRONG, SUSAN"
5646,16,TASHA
5663,16,TELLIS
5694,16,TETHRA
5723,16,THOG
5764,16,THUNDERBOLT/BILLY CA
5790,16,"TINKER, SHEA"
5812,16,"TOLLIVER, REV. JACKS"
5813,16,"TOLLIVER, SHERIFF JO"
5865,16,"TREVOR, STEVE"
5870,16,TRICKSHOT
5974,16,URSON-WELLZ
6045,16,VILIVEN
6091,16,"VON VOLTZMANN, FRITZ"
6113,16,"WALKER, SHERIFF CHAN"
6114,16,"WALKER, TESS"
6244,16,WILD MAN/ALEX WILDMA
6281,16,WIRETAP/
6285,16,"WISDOM, ROMANY"
6287,16,WITHERS
6304,16,WOLFSBANE/RAHNE SINC
6347,16,WYRE/
6360,16,XIANDU
6435,16,ZINGH
8,15,ABCISSA
14,15,"ADAM 3,031"
33,15,ADORA CLONE
50,15,AGENT 18/JACK TRUMAN
69,15,AJES'HA
70,15,AKAFE
97,15,AMENHOTEP
121,15,"ANDERSON, CHET"
123,15,"ANDERSON, GINA"
124,15,"ANDERSON, MARJORIE"
125,15,"ANDERSON, NICKY"
130,15,ANDWELLA
276,15,AURORA | MUTANT X-VE
295,15,AXIS/
297,15,"AYALA, FILIPPO"
438,15,BENCHLEY
538,15,BLACK SPECTRE/CARSON
548,15,BLACK WIDOW | MUTANT
559,15,"BLACKSHEAR, JONAS"
636,15,BOLERO/
662,15,BOULDER/
705,15,"BREWER, AMY"
785,15,"BURLINGAME, CALVIN"
814,15,CACHE
848,15,CANDLEMAS/
940,15,CAT BURGLAR
972,15,CH'VAYRE
979,15,"CHAKARA, KANU"
983,15,"CHALIZ, HAZRAM"
984,15,"CHALIZ, SHANAZ RAYNA"
985,15,"CHALIZ, TABRIAZ"
1007,15,"CHAPMAN, DEVIN"
1025,15,CHEMISTRO III
1033,15,CHI DEMON/PROFESSOR 
1060,15,"CISCERNOS, SELENA"
1162,15,CONUNDRUM/
1205,15,COYOTE
1226,15,CRIMSON DAFFODIL
1246,15,"CROSSAN, ANNIE"
1286,15,CYBORG X/
1325,15,DAKINI
1339,15,"DANTES, DR. EDWINA"
1341,15,"DANVERS, MRS. JOE"
1414,15,DEATHLOK IV
1415,15,DEATHLOK | MUTANT X-
1424,15,DECIBEL
1475,15,"DEVERAUX, INSPECTOR "
1476,15,"DEVEREAUX, IRIS"
1510,15,DIE'ODE/
1514,15,DIGGER II/
1521,15,"DIPALMA, JOHNNY"
1522,15,DIRECTOR X
1524,15,"DIRKSON, GUS"
1536,15,DOC SAMSON | MUTANT 
1560,15,"DONOHUE, TREVOR"
1618,15,DRAGONA
1633,15,"DRAN, DAMON"
1637,15,DREADFACE
1709,15,EL TIGRE
1716,15,ELEC'TRIX/
1778,15,"EVE 3,031"
1816,15,FAMINE | MUTANT X-VE
1895,15,FIRESTAR | MUTANT X-
1940,15,FOGG/THOMAS FOGG
1965,15,"FORTHWARD, KENT"
1970,15,"FORTUNE, DOMINIC"
2054,15,"GANGER, DR. ALEXEI"
2075,15,"GARRETT, JOHN"
2078,15,"GARTH, DONNA"
2111,15,"GERARD, TERENCE"
2195,15,"GOYER, SAUL"
2270,15,"GRUNCH, ALESTAIRE FI"
2277,15,GUARDIAN | MUTANT X-
2285,15,"GUNDERSON, COL. ROLA"
2320,15,"HAMILTON, JEROME"
2338,15,"HANSEN, BILLY"
2351,15,"HARGROVE, ELIAS"
2401,15,HAWKEYE | MUTANT X-V
2407,15,HAZARD/CARTER RYKING
2446,15,"HENSHAW, CURTIS"
2474,15,"HILLIARD, JACOB"
2598,15,HYZAKTL
2661,15,IRON GIANT MAN | MUT
2671,15,"IRONWOOD, CISSY"
2743,15,KATSU'TA'RO
2758,15,"KELLY, KAREN"
2759,15,"KELLY, SARA"
2784,15,KID QUARRY
2787,15,"KILGREW, BASIL BETA "
2788,15,"KILGREW, GERARD"
2826,15,"KLEIN, CAMERON"
2827,15,"KLEIN, SHIRLEY"
2828,15,"KLEIN, STANLEY"
2838,15,KNIGHT/MALCOLM KNIGH
2849,15,KO'ICHI
2902,15,KRUELLA
2957,15,"JAMESLEY, ALOYSIUS R"
2963,15,"JANSON, DR. ANDREA"
3048,15,"JOSTEN, CARL"
3153,15,"LEONARD, DR."
3157,15,"LEQUARRE, GERRY"
3165,15,LEVIATHAN IV
3204,15,"LITTLEWING, SUSIE"
3215,15,LLOIGOROTH
3226,15,LOCKDOWN
3251,15,LONKARR
3252,15,LOOP
3278,15,"LU, MR."
3310,15,M'KUMBA
3461,15,"MARKO, KURT"
3464,15,"MARLEY, MITCH MADMAN"
3502,15,MASKED MARAUDER/FRAN
3528,15,MASTERMIND IV/MARTIN
3564,15,"MCDOWELL, SCOTTY"
3587,15,"MEAGHER, TYLER"
3623,15,MEPHISTA
3639,15,METABO
3730,15,MOLTO
3753,15,MOON WOLF/
3766,15,"MOORE, CONNIE"
3781,15,MORLEY
3796,15,MOTHER OF PEARL/
3854,15,"MURPHY, MELISSA"
3936,15,NHU'ABDAR
3975,15,"NIVENA, JOANNA"
3991,15,NORTHSTAR | MUTANT X
4121,15,"P'KRRD, CAPTAIN"
4214,15,PESTILENCE | MUTANT 
4279,15,"PLEXICO, DET."
4294,15,"POLOMBO, CATHY"
4382,15,"PROVENZANO, PAULIE"
4392,15,PSYCHE II/PSYKOS/RON
4401,15,PUCK | MUTANT X-VERS
4406,15,PULSAR/PLOR
4483,15,RAHL
4493,15,"RALEIGH, RICHARD"
4514,15,RAMROD III/
4516,15,"RAND, HEATHER DUNCAN"
4578,15,REANIMATOR/
4585,15,REBOUND/
4605,15,REDJEK/
4617,15,REINHOLDT
4649,15,"RHODES, MRS."
4654,15,"RICHARDS, REED | EAR"
4745,15,ROSE II/SGT. BLUME
4751,15,"ROSELLINI, ROBERTA"
4755,15,ROSETTA STONE
4773,15,"ROYTON, RAYMOND"
4782,15,RUMOR/
4803,15,SABOTEUR/
4864,15,SASQUATCH | MUTANT X
4878,15,"SAVANNAH, LOU-ANN"
4905,15,SCATTERSHOT/NATALIA
5016,15,SHAMAN | MUTANT X-VE
5044,15,SHAZANA
5061,15,SHIGARU
5093,15,SIBERION
5206,15,SLUJ
5226,15,"SMITH, MANDY"
5251,15,SNOWBIRD | MUTANT X-
5260,15,"SOLE, MAJOR REMINGTO"
5287,15,SPARX/AURELLE
5322,15,"SPITZ, BARRY"
5329,15,SPOT/
5464,15,STONECOLD/
5474,15,STRACU
5542,15,SUNSPYRE/LEYU YOSHID
5621,15,"TANAKA, GEORGE"
5624,15,"TANAKA, RITA"
5654,15,"TAYLOR, JACK"
5713,15,THERMO II/
5819,15,TOMORROW HAWK/CEYOTE
5836,15,TOSHI
5856,15,TRAUMA
5883,15,TSERRON
5911,15,TYCHO
5920,15,TYPHOID MARY | MUTAN
5922,15,TYPHOON/
6013,15,VEDA
6018,15,VENDETTA | MUTANT X-
6036,15,VIBRATO/
6080,15,VOLGA BELLE/
6092,15,"VONYA, DR. ANATOLY"
6100,15,VULTURE II/BLACKIE D
6154,15,WATER WITCH/
6184,15,"WEISENTHAL, DR. JACO"
6205,15,"WHEELER, M'KONI MARY"
6233,15,"WIDDOWS, SGT."
6239,15,"WILCOX, DR. BRENT"
6335,15,WRAITH II/HECTOR REN
6359,15,XEMU
6400,15,ZA'KEN
6440,15,ZODIAK/NORMAN HARRIS
6455,15,ATALON
6474,15,SACRIFICER
6475,15,SKAR
6478,15,VOLCANA ASH
4,14,8-BALL/
61,14,AINET
105,14,AMPHARON
120,14,"ANDERSON, CHARLES"
176,14,APOSTATE
216,14,ARMADA II/
286,14,AVATAR
300,14,AYESHA
354,14,"BARNETT, MIKE"
369,14,BARRINGTON
441,14,"BENEDICT, ANDREW"
664,14,BOUNTY
671,14,BOX II/JERRY JAXXON
695,14,"BRANNEX, ALLESSANDRO"
716,14,BRIQUETTE/
733,14,BROTHER WONDERFUL/DR
763,14,BUEL
769,14,BULLET BIKER
879,14,CAPTAIN TERROR/DAN K
887,14,"CARBONE, ROSALIE"
929,14,CASPER
946,14,CATHODE/
977,14,CHAKA KHAN
1010,14,"CHAR, BRON"
1079,14,"CLEARWATER, JUDGE MA"
1106,14,"COFFY, DET."
1241,14,"CROSS, GENEVIEVE"
1259,14,CRUSADER II/ARTHUR B
1454,14,DENAK
1538,14,DOCTOR DREDD
1584,14,DR. DOOM DOPPELGANGE
1592,14,DR. MIME
1617,14,DRAGON OF THE MOON
1704,14,EKAK
1742,14,"ENGLEHART, STEVE"
1747,14,ENTITY II
1798,14,FACADE
1807,14,"FALCONER, CALVIN"
1811,14,"FALLON, MEG"
1903,14,"FITZPATRICK, WILL"
1913,14,FLAMBE/
1914,14,FLAME
1942,14,FOLD
2024,14,GAARK
2037,14,"GALLAGHER, BOB"
2062,14,GARABALDI
2082,14,"GATES, JUNIOR"
2094,14,GEATAR
2128,14,"GIDEON, GREGORY HUNG"
2131,14,GIL
2214,14,"GRAY, SGT."
2227,14,"GREER, DAVID"
2249,14,"GRIMM, BEN | EARTH-A"
2282,14,GULADKIN
2290,14,"GUTHRIE, JOELLE"
2293,14,"GUTHRIE, LUKE"
2294,14,"GUTHRIE, TYLER"
2392,14,HAV-AK
2428,14,HELKOOKY
2484,14,HITMAN/LT. BURT KENY
2594,14,HYPERSTORM
2617,14,IKONN
2676,14,ISIS
2681,14,"IVANOVA, ELENA"
2732,14,KARNIVOR
2814,14,KINLAN KARTH KITH
2823,14,KLAER
2843,14,"KNOBLACH, GERTRUDE H"
2844,14,"KNOBLACH, GLORIA"
2845,14,"KNOBLACH, HANS"
2920,14,"KUTUZOV, COL."
3026,14,"JONES, JOHN"
3060,14,JUGGERNAUT | MUTANT 
3092,14,"LANDERS, RAY"
3093,14,"LANDERS, RICKY"
3150,14,"LENO, JAY"
3197,14,LIONMANE/GEN. LO CHI
3260,14,"LOPEZ, MARIA II"
3330,14,"MACTAGGART, MOIRA | "
3351,14,MADMAN/PHIL STERNS
3361,14,MAGMA II/JONATHAN DA
3527,14,MASTERMIND III
3621,14,MENTUS
3646,14,"MICAWBER, TRISTRAM"
